Variable:,tas
Country:,Afghanistan
Subnational-unit:,Khost
,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec
1962,2.90,5.64,9.69,14.78,18.76,23.43,24.33,23.54,19.36,14.73,8.56,4.23
1963,4.06,7.06,9.31,13.91,17.28,24.65,24.99,23.68,20.64,17.00,10.15,5.24
1964,-0.14,3.90,10.91,14.44,18.57,22.65,23.63,23.88,20.75,14.41,8.59,3.38
1965,4.54,4.10,9.18,11.30,17.34,22.96,23.52,22.32,20.13,16.87,11.05,3.68
1966,5.05,7.13,9.05,12.71,18.70,24.04,23.67,23.42,19.60,14.75,8.05,4.15
1967,1.78,5.81,8.19,12.88,17.26,23.33,24.46,22.81,20.69,14.25,9.58,4.38
1968,1.34,1.96,9.33,14.27,16.36,23.45,24.08,22.98,20.93,14.70,9.44,4.42
1969,2.33,3.44,12.18,14.07,17.64,23.68,24.60,23.41,20.20,16.23,9.80,6.30
1970,3.24,4.95,8.31,16.16,20.82,24.24,23.87,24.54,20.84,16.52,9.84,5.32
1971,2.05,4.50,9.95,16.28,20.81,23.96,23.73,23.36,19.63,15.03,10.69,6.42
1972,2.25,0.01,8.39,13.54,18.03,23.27,23.45,22.23,19.56,14.58,10.63,4.63
1973,1.21,4.32,8.69,15.12,19.78,25.17,23.78,22.89,20.99,15.16,10.04,4.32
1974,2.21,1.20,11.22,15.92,18.91,22.62,24.05,23.37,20.30,14.06,9.02,3.21
1975,1.58,2.03,7.53,13.66,18.90,22.94,23.06,23.35,20.55,15.78,8.09,5.37
1976,3.92,3.61,7.05,13.76,19.29,22.61,24.45,22.22,20.30,16.11,8.72,4.59
1977,0.42,3.95,11.99,15.23,18.49,23.62,24.43,23.33,20.41,17.00,11.59,6.12
1978,1.75,3.90,7.41,14.93,21.33,24.70,23.01,23.32,20.83,16.05,9.34,6.28
1979,3.65,4.38,7.21,16.11,16.43,23.59,24.90,22.43,20.26,16.30,9.61,5.52
1980,1.81,3.71,7.29,16.23,19.91,23.64,24.30,23.35,20.37,16.01,10.47,6.07
1981,3.09,4.58,9.17,15.52,19.74,23.16,23.79,22.99,20.74,14.53,9.62,5.75
1982,3.37,1.53,6.41,14.09,17.78,23.24,24.36,23.08,19.82,15.56,9.22,3.81
1983,2.74,3.84,6.68,11.88,18.84,22.87,24.08,23.58,21.33,15.12,10.51,4.70
1984,2.14,1.71,11.28,14.73,21.22,25.35,23.69,23.59,19.36,14.76,10.10,4.72
1985,2.84,6.32,11.05,14.97,19.68,24.24,24.34,23.15,20.95,14.77,10.05,5.08
1986,2.17,3.71,7.31,14.30,18.60,23.49,23.48,22.38,20.52,16.19,10.10,4.32
1987,4.85,5.80,9.59,14.81,17.05,22.58,24.37,24.38,22.03,15.33,11.04,6.53
1988,4.99,6.18,9.02,16.66,21.60,23.80,24.57,23.32,21.03,15.74,11.04,6.60
1989,2.45,2.69,8.04,12.99,18.22,22.90,23.40,22.61,20.51,16.30,10.24,6.27
1990,4.28,4.35,8.36,13.83,21.56,24.42,24.46,23.93,22.05,15.56,11.18,5.10
1991,2.70,3.23,8.59,13.26,17.45,23.32,24.80,23.63,20.77,14.87,9.97,6.59
1992,3.32,3.96,7.80,12.26,17.38,23.19,23.44,22.60,19.42,15.40,10.26,6.96
1993,1.73,6.72,7.38,14.69,20.53,23.32,23.10,23.62,20.89,15.02,11.02,6.47
1994,3.84,3.52,10.59,13.28,19.52,24.20,23.56,23.35,18.79,14.31,11.02,5.15
1995,2.61,4.42,7.78,12.27,19.04,23.93,23.76,22.88,20.16,15.96,10.11,4.54
1996,2.55,5.15,9.77,15.01,17.70,22.50,23.94,22.51,21.27,14.81,8.95,4.63
1997,2.13,3.95,8.39,12.53,16.42,22.32,24.29,22.60,20.90,13.54,9.19,4.20
1998,2.75,3.80,7.84,15.41,19.42,23.42,24.11,23.37,20.46,17.02,9.66,5.43
1999,2.84,5.03,9.61,16.54,20.39,23.88,24.74,23.39,22.18,17.02,11.35,6.35
2000,3.15,3.12,8.80,17.33,23.08,23.51,23.95,23.15,20.67,16.91,10.42,6.31
2001,2.80,5.16,9.99,15.44,22.12,23.44,23.68,23.20,20.60,16.53,10.68,6.72
2002,3.54,3.91,10.36,15.83,21.06,23.58,24.48,23.77,19.68,16.54,10.82,5.32
2003,3.36,4.42,9.03,15.33,18.12,24.10,23.90,23.11,20.71,15.81,9.27,5.78
2004,3.76,5.89,12.76,16.77,20.04,23.09,24.23,23.09,21.12,14.34,11.23,6.44
2005,2.25,2.63,9.98,14.26,17.28,23.76,23.76,23.46,21.43,16.32,9.76,5.33
2006,2.93,8.24,10.19,11.41,22.61,22.98,24.72,22.79,20.71,17.70,10.56,4.65
2007,3.49,5.25,9.13,18.20,20.57,23.44,23.74,23.49,20.95,15.11,10.98,4.71
2008,1.27,3.69,12.93,14.67,21.33,24.62,24.17,22.43,20.74,17.56,10.73,6.38
2009,4.47,6.12,10.51,14.29,20.69,22.84,24.43,24.54,21.32,15.95,9.29,5.23
2010,4.59,4.53,12.88,18.00,19.88,22.46,23.30,22.68,20.14,17.59,10.47,4.67
2011,2.61,4.70,10.73,14.92,22.35,24.80,24.03,22.93,20.17,16.82,10.94,4.36
2012,1.80,2.33,9.47,14.22,19.54,23.72,25.29,23.34,20.49,15.62,9.68,5.40
2013,2.82,4.32,9.64,14.71,20.61,24.52,25.00,23.45,21.92,17.81,10.22,5.70
2014,4.29,3.08,8.69,14.19,18.82,24.73,25.11,24.16,21.87,16.77,10.18,4.85
2015,3.69,5.63,8.33,15.10,19.69,24.14,23.83,22.84,20.18,17.11,10.51,5.38
2016,4.52,5.72,9.86,15.73,20.59,25.10,24.90,23.15,22.21,17.10,9.68,6.30
2017,2.71,4.67,9.60,16.69,21.28,24.11,24.36,23.64,21.21,17.85,10.10,5.67
2018,4.49,6.15,12.56,16.73,19.81,24.45,24.64,24.54,21.56,15.67,10.46,5.71
2019,3.04,3.67,8.68,15.73,18.87,23.22,24.74,23.35,22.65,16.34,9.18,4.53
2020,1.80,5.54,8.88,14.28,19.21,23.34,24.43,24.07,20.57,15.52,8.90,4.16
