Variable:,tas
Country:,Afghanistan
Subnational-unit:,Ghor
,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec
1958,-1.27,-1.00,4.49,8.87,10.98,18.01,20.87,18.74,13.95,7.27,-2.05,-0.92
1959,-4.64,-4.80,1.48,8.45,11.85,17.74,19.55,20.48,16.05,8.37,-0.75,-5.48
1960,-2.23,0.95,-1.35,5.42,10.89,18.22,20.13,19.41,13.79,7.66,0.35,-3.73
1961,-3.06,-3.92,2.55,6.94,13.67,17.52,20.94,19.08,14.96,5.88,1.21,-1.05
1962,-4.27,0.24,4.13,7.24,12.08,16.61,20.61,18.44,12.05,6.43,-1.74,-2.59
1963,-1.49,1.43,2.39,8.58,11.71,18.75,20.64,18.73,13.83,9.07,1.46,-3.37
1964,-9.30,-2.57,3.91,6.37,12.02,17.26,20.47,19.45,13.48,4.25,0.75,-6.63
1965,-3.67,-2.15,1.70,6.19,12.35,17.03,20.70,18.30,13.01,9.49,3.29,-2.56
1966,-0.24,1.59,2.57,6.73,11.80,19.13,20.07,19.12,13.51,6.72,-1.05,-2.49
1967,-5.66,-2.54,1.92,6.33,10.80,16.56,20.60,18.75,13.93,6.80,2.45,-1.96
1968,-3.42,-3.91,2.70,6.50,10.72,17.53,19.75,18.50,13.65,7.25,1.74,-2.12
1969,-8.32,-6.98,3.84,6.54,11.12,17.38,20.11,18.06,13.00,8.36,0.06,0.18
1970,-4.47,-0.40,1.42,9.06,14.06,17.79,19.77,20.79,13.53,8.04,2.39,-3.34
1971,-6.12,-1.80,3.70,8.28,14.34,18.82,20.25,18.92,13.03,7.46,3.36,0.07
1972,-7.89,-9.41,-0.17,7.35,10.63,17.07,18.65,16.15,13.13,7.46,2.61,-5.09
1973,-7.56,-1.83,1.86,8.41,12.62,19.39,20.70,19.45,13.07,7.72,2.13,-3.19
1974,-6.89,-6.77,2.87,7.62,12.26,17.38,20.48,17.53,13.18,5.52,1.49,-4.11
1975,-5.17,-3.88,1.51,6.91,12.24,18.13,20.76,19.42,14.12,6.54,-0.99,-3.15
1976,-1.78,-4.20,-0.71,6.76,12.70,17.41,20.61,19.34,14.30,7.46,-1.34,-3.94
1977,-9.60,-2.83,5.91,9.19,12.91,19.80,21.07,19.03,13.79,7.99,2.92,-1.34
1978,-5.17,-3.20,0.88,8.85,13.01,18.07,20.73,18.69,14.69,8.51,-0.46,0.25
1979,-3.91,-1.44,1.07,9.11,9.62,17.43,21.27,18.20,14.35,9.92,0.25,-1.00
1980,-6.03,-4.59,1.19,10.21,13.70,17.87,21.01,19.09,13.93,7.85,3.55,-0.90
1981,-2.78,-1.31,3.93,8.15,13.04,16.94,20.81,18.92,13.84,6.60,2.09,-0.62
1982,-4.56,-4.54,0.40,8.20,12.67,17.58,20.01,18.75,12.69,7.90,-0.77,-3.84
1983,-3.90,-1.36,0.07,6.70,13.30,18.46,22.07,21.21,14.93,7.50,3.43,-2.61
1984,-4.85,-7.27,3.25,8.26,13.14,18.52,21.46,20.94,13.20,6.45,2.86,-5.70
1985,-4.36,0.12,1.76,8.65,12.42,19.28,21.69,18.50,14.07,6.92,1.78,-2.26
1986,-3.47,-2.58,-0.79,7.36,13.16,17.94,20.58,18.32,14.35,8.84,1.36,-2.66
1987,-1.20,-0.75,3.89,7.29,12.74,17.25,20.25,20.44,14.60,5.40,1.93,-0.27
1988,-3.21,-2.05,2.68,9.28,13.84,18.93,21.61,19.39,14.46,7.60,3.76,0.75
1989,-5.60,-5.41,2.59,6.69,10.71,18.24,20.91,19.31,13.94,9.11,2.30,0.02
1990,-4.12,-2.39,1.99,7.19,14.53,18.86,20.76,20.27,15.24,7.46,2.98,-2.87
1991,-4.58,-3.51,1.56,7.47,11.39,17.85,21.05,19.34,14.26,7.52,1.79,-0.36
1992,-3.94,-2.40,0.34,6.17,10.34,17.70,20.09,18.23,12.82,7.07,2.83,-0.42
1993,-4.98,-1.03,0.98,7.85,12.81,17.82,20.28,18.80,14.49,6.43,1.60,-1.44
1994,-3.49,-3.79,3.73,6.68,13.07,18.72,20.49,20.01,11.93,7.03,4.13,-2.31
1995,-3.57,-1.99,1.29,6.86,12.40,18.35,21.21,19.83,13.83,7.87,2.63,-2.91
1996,-5.06,-2.40,2.01,7.56,11.76,17.83,20.79,18.81,15.16,7.48,0.07,-1.06
1997,-3.35,-2.88,1.67,7.24,11.01,18.69,21.49,19.51,14.72,8.60,0.08,-2.39
1998,-4.43,-3.61,1.51,9.20,12.43,17.90,21.35,19.45,14.57,8.50,2.49,-0.12
1999,-3.83,0.50,2.32,8.74,13.02,19.07,21.22,20.40,15.61,9.32,2.46,-0.83
2000,-3.31,-2.89,2.20,10.61,15.78,17.99,20.75,19.48,14.52,8.17,1.03,-0.85
2001,-5.13,-2.25,2.91,9.83,15.74,18.99,20.85,19.43,14.25,8.29,2.94,-0.18
2002,-2.85,-1.95,3.87,8.29,13.48,18.50,20.88,20.53,14.42,9.60,2.36,-3.85
2003,-3.21,-1.60,2.16,8.19,10.72,18.10,21.39,19.92,14.37,8.91,1.06,-2.28
2004,-2.30,0.02,4.87,8.51,13.67,18.60,20.71,19.75,14.63,6.86,4.05,-2.01
2005,-4.50,-4.23,3.78,7.88,11.35,18.45,21.43,19.35,15.59,8.89,1.75,-0.88
2006,-5.47,0.98,3.91,7.80,15.99,18.73,21.78,19.97,14.36,11.02,2.73,-3.59
2007,-4.17,-1.15,2.06,11.07,13.93,19.01,20.92,19.53,14.42,6.36,3.54,-3.09
2008,-9.72,-4.54,6.72,9.53,15.75,20.56,21.85,19.90,15.23,9.58,1.69,-1.53
2009,-3.30,0.24,5.06,5.95,13.96,17.25,21.49,20.67,15.19,8.01,1.84,-1.19
2010,-1.16,-2.00,5.35,10.12,13.58,18.92,21.04,19.81,13.98,10.76,2.08,-1.91
2011,-3.74,-2.61,2.88,9.17,15.75,20.16,21.20,20.79,14.56,8.98,0.51,-4.63
2012,-5.19,-5.45,2.06,9.31,13.53,18.65,21.92,20.26,14.38,8.69,1.63,-2.51
2013,-2.74,-1.33,3.98,7.64,13.97,19.80,22.07,19.78,16.60,9.18,2.45,-2.18
2014,-2.47,-5.54,2.66,7.80,13.93,19.79,21.59,20.64,16.36,8.58,0.93,-2.14
2015,-2.74,-0.46,1.46,8.95,13.99,20.31,22.00,19.56,13.96,9.26,1.92,-1.64
2016,-0.89,-0.49,3.74,8.55,14.61,19.86,22.19,20.02,16.59,8.09,0.34,-0.11
2017,-4.03,-3.52,2.71,8.95,15.46,20.09,21.70,19.81,15.15,9.96,3.15,-2.19
2018,-2.63,-0.77,6.57,9.00,13.23,19.78,22.82,20.70,15.28,7.87,1.62,-0.77
2019,-1.40,-2.03,3.07,8.14,13.21,18.57,22.86,20.05,15.95,9.30,-0.27,-1.09
2020,-4.80,-0.29,3.02,7.51,13.63,19.25,21.89,20.09,13.53,6.81,0.24,-4.55
