Variable:,pr
Country:,Afghanistan
Subnational-unit:,Hirat
,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec
1962,9.27,29.79,33.47,44.56,41.62,0.04,0.70,0.10,0.20,3.25,16.94,41.39
1963,26.64,89.48,65.86,47.86,1.95,0.02,0.39,0.03,0.03,0.31,7.10,7.39
1964,84.35,22.20,12.07,24.08,21.22,0.11,0.21,0.06,0.41,4.72,14.68,18.66
1965,11.25,55.42,34.73,65.14,4.65,0.02,0.10,0.03,0.08,11.47,0.30,5.91
1966,28.66,72.69,33.59,76.70,9.57,0.25,0.07,0.03,0.05,16.48,9.26,18.19
1967,30.96,55.88,52.99,47.54,12.46,0.29,0.08,0.03,0.03,3.24,21.32,78.59
1968,61.87,32.28,44.61,59.95,15.86,0.12,1.09,0.03,0.31,8.97,24.46,10.18
1969,56.77,10.73,68.57,9.93,1.73,0.02,1.50,0.04,0.08,0.93,2.50,15.74
1970,14.91,30.09,42.32,33.41,0.38,0.02,0.70,0.03,0.03,0.18,15.53,40.98
1971,71.94,49.56,105.25,28.28,24.71,0.84,0.06,0.20,0.24,1.54,7.48,42.05
1972,26.07,38.14,58.51,18.45,2.35,0.02,0.06,0.04,0.04,0.14,1.05,20.23
1973,110.60,73.88,51.95,56.84,3.23,0.38,0.13,0.03,0.03,0.08,0.68,54.49
1974,54.49,34.27,50.85,38.08,15.70,0.03,0.10,0.03,0.03,1.64,30.43,30.30
1975,27.69,88.98,94.97,84.21,18.28,0.06,0.73,0.03,0.03,6.58,8.13,28.54
1976,72.30,20.43,13.23,42.46,7.66,0.28,0.10,0.92,0.03,11.87,16.63,33.46
1977,54.04,60.83,38.66,14.34,8.24,0.02,0.06,0.03,0.03,0.14,36.06,31.15
1978,64.50,48.29,66.70,21.63,18.86,0.23,0.07,0.04,0.07,3.39,2.60,57.16
1979,69.94,83.75,87.02,15.17,4.82,0.11,0.06,0.04,0.12,5.58,6.40,16.51
1980,45.73,62.35,49.22,43.53,17.93,0.45,0.39,0.29,0.27,7.65,8.91,24.39
1981,70.52,82.72,121.46,7.92,14.59,0.35,0.19,0.03,0.34,7.81,39.10,46.49
1982,38.71,23.63,46.29,60.34,10.42,0.03,0.10,0.29,0.07,0.08,3.03,28.69
1983,28.23,23.39,47.31,19.87,4.78,0.03,0.21,0.03,0.36,13.08,8.77,43.96
1984,51.66,16.35,29.82,21.53,1.35,0.05,0.06,0.51,0.03,0.11,3.94,46.56
1985,18.75,64.66,68.47,28.18,3.13,0.38,0.38,0.33,0.36,1.79,9.61,44.68
1986,9.93,37.43,66.49,22.98,5.32,0.47,0.25,0.22,0.12,20.05,3.14,13.87
1987,44.94,63.94,84.90,38.53,4.20,0.02,1.14,0.95,0.21,0.11,5.21,32.79
1988,36.04,53.89,39.09,17.62,5.17,0.18,0.07,0.17,0.07,0.42,9.99,48.25
1989,63.31,60.61,22.12,40.63,5.44,0.50,0.09,0.13,0.03,7.20,3.96,51.34
1990,53.44,46.78,119.80,25.60,18.46,0.21,0.09,0.03,0.12,1.58,8.08,38.32
1991,65.96,38.08,55.35,67.37,17.82,1.62,0.06,0.09,0.03,0.82,5.38,68.54
1992,31.37,85.75,71.35,41.46,20.64,0.66,0.07,0.16,0.05,0.51,11.46,12.57
1993,49.89,23.67,97.27,18.48,8.92,0.02,0.06,0.05,0.04,7.00,8.00,34.20
1994,20.61,66.63,58.37,49.34,1.11,0.10,0.06,0.03,0.32,4.91,6.13,37.40
1995,45.14,39.28,103.10,24.59,9.69,0.41,0.06,0.03,0.20,5.11,5.97,9.19
1996,32.81,11.42,67.36,35.48,19.20,0.38,0.06,0.03,0.03,5.78,16.30,43.35
1997,52.77,80.87,41.72,66.10,9.91,0.17,0.95,0.41,0.04,2.69,4.96,5.06
1998,45.51,49.22,81.59,12.58,2.34,0.03,0.60,0.35,0.50,1.29,21.72,8.65
1999,37.32,25.44,31.43,3.57,0.98,0.09,0.06,0.03,0.27,13.46,14.44,27.66
2000,28.21,23.84,39.21,14.72,5.06,0.06,0.06,0.20,0.04,2.12,12.90,39.91
2001,50.53,41.85,37.26,37.09,15.03,0.04,0.20,0.09,0.04,1.96,15.90,36.47
2002,43.24,46.12,62.06,37.29,13.84,0.11,0.06,0.03,0.04,5.27,19.59,20.01
2003,53.86,32.05,51.34,37.15,7.95,0.04,1.44,0.03,0.04,4.18,13.36,54.31
2004,49.60,61.12,81.28,16.77,16.28,0.17,0.08,0.36,0.04,1.94,12.38,15.37
2005,51.83,28.89,38.27,30.86,5.52,0.04,0.51,0.03,0.04,3.94,19.76,28.03
2006,29.07,58.45,77.91,26.12,5.95,0.47,0.63,0.03,0.20,1.79,8.09,32.54
2007,39.21,29.79,25.62,18.94,5.69,0.04,0.06,0.03,0.04,3.65,9.57,25.29
2008,42.92,43.25,60.22,58.10,14.30,0.36,0.41,0.03,0.56,1.81,16.92,32.81
2009,30.81,41.42,48.03,25.94,23.46,0.16,0.06,0.03,0.53,1.82,6.44,14.94
2010,27.96,62.72,30.19,17.06,9.69,0.32,0.06,0.03,0.19,8.59,18.63,16.47
2011,44.92,65.35,33.36,28.88,9.57,0.20,0.06,0.03,0.55,8.98,21.27,48.58
2012,22.98,52.65,49.42,25.87,5.54,0.09,0.16,0.39,0.12,9.11,13.12,17.56
2013,22.42,27.79,61.80,37.30,7.76,0.18,0.16,0.06,0.12,7.46,18.90,21.56
2014,45.11,78.26,50.13,21.59,8.78,0.09,0.16,0.06,0.12,9.76,24.64,24.82
2015,34.65,33.49,55.42,55.14,13.56,0.20,1.69,0.06,0.57,2.27,11.70,21.11
2016,41.21,80.43,48.95,33.19,6.49,0.13,0.16,0.71,0.12,2.37,8.38,15.59
2017,25.54,44.77,48.78,25.56,16.43,0.13,0.16,0.06,0.12,17.89,13.30,16.24
2018,37.17,84.63,51.34,65.05,9.14,1.18,0.16,0.06,0.12,2.95,8.16,21.26
2019,52.20,44.99,64.76,57.11,12.44,0.09,1.18,0.06,0.12,2.27,11.38,29.72
2020,,,,,,,,,,,,
