Variable:,pr
Country:,Afghanistan
Subnational-unit:,Daykundi
,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec
1962,29.10,47.51,70.50,75.74,63.31,1.72,0.05,0.28,0.00,8.40,28.80,31.94
1963,71.79,67.76,76.43,54.32,15.72,1.30,0.17,0.47,0.00,5.36,13.47,24.81
1964,79.58,55.86,46.17,105.37,33.71,1.47,0.26,0.57,0.00,5.54,27.91,30.30
1965,22.33,82.61,62.78,79.17,12.05,1.36,0.08,0.83,0.00,15.60,6.60,22.14
1966,22.79,67.37,75.52,110.29,14.20,3.32,0.17,0.24,0.00,18.43,13.85,45.26
1967,52.22,68.50,52.87,54.38,40.16,1.39,0.04,0.34,0.00,9.00,11.32,57.91
1968,62.72,39.05,48.58,65.78,31.48,4.95,0.09,0.26,0.00,14.95,33.01,22.97
1969,62.64,30.67,64.36,33.23,10.63,1.40,0.12,0.54,0.00,5.18,6.68,26.54
1970,23.39,54.50,53.85,30.62,11.61,1.70,0.08,0.35,0.00,5.29,17.35,26.19
1971,87.98,44.61,101.97,47.87,32.58,4.04,0.09,0.27,0.00,7.20,35.88,49.42
1972,36.96,55.97,74.78,42.10,12.50,1.18,0.22,0.27,0.00,4.68,6.30,29.50
1973,62.67,75.05,40.95,49.50,16.74,1.37,0.04,0.30,0.00,4.42,7.04,44.27
1974,56.04,56.03,68.87,60.87,54.92,1.78,0.09,0.92,0.00,5.98,18.25,34.11
1975,46.28,89.38,118.17,69.15,18.75,1.25,0.11,0.32,0.00,9.05,6.98,26.06
1976,105.31,22.67,31.15,51.45,19.17,1.51,0.12,0.69,0.00,9.57,28.81,36.01
1977,58.02,43.46,55.99,41.88,20.91,1.56,0.08,0.40,0.00,4.94,39.55,26.18
1978,54.45,63.82,80.01,32.13,29.01,1.53,0.04,0.47,0.00,8.08,8.91,38.80
1979,63.53,69.98,134.65,30.04,11.02,3.68,0.08,0.65,0.00,17.17,11.80,25.86
1980,76.28,61.89,110.58,71.41,22.35,1.05,0.14,0.27,0.00,15.61,7.90,36.37
1981,58.70,110.04,122.57,42.34,24.01,1.35,0.03,0.72,0.00,18.08,51.19,39.99
1982,44.99,59.78,76.98,64.34,67.41,1.47,0.05,0.42,0.00,4.56,6.55,33.38
1983,33.13,40.35,45.53,35.11,11.05,2.23,0.12,0.46,0.00,8.27,11.88,42.88
1984,57.68,28.97,45.84,48.02,12.88,1.04,0.05,0.31,0.00,5.41,6.47,38.54
1985,21.16,64.45,90.61,37.00,28.95,1.43,0.07,1.15,0.00,6.49,22.97,36.13
1986,18.93,43.04,91.96,47.00,25.30,5.48,0.03,0.47,0.00,20.01,8.40,23.26
1987,62.48,53.35,107.56,31.81,11.48,2.26,0.10,1.21,0.00,4.67,9.34,49.73
1988,53.53,48.60,86.99,40.88,22.67,4.19,0.41,2.62,0.00,5.17,18.44,41.34
1989,76.48,61.69,58.85,56.07,20.71,2.26,0.05,2.78,0.00,7.06,14.21,48.00
1990,67.71,64.59,98.18,55.80,50.28,2.33,0.06,0.53,0.00,7.09,15.74,35.74
1991,69.19,56.90,67.57,81.53,24.48,2.85,0.12,0.84,0.00,14.68,14.46,40.89
1992,54.34,50.26,79.61,49.36,25.19,3.25,0.11,0.53,0.00,7.14,15.75,31.39
1993,53.31,54.05,72.52,47.36,28.16,2.78,0.18,0.69,0.00,11.53,14.55,36.35
1994,40.59,62.11,73.01,61.25,20.11,2.04,0.15,0.73,0.00,12.44,13.80,32.15
1995,51.68,54.07,83.51,47.59,29.58,3.35,0.08,0.79,0.00,11.06,14.64,25.97
1996,44.25,44.43,83.40,61.56,26.88,3.54,0.13,0.81,0.00,11.52,15.69,37.41
1997,58.07,63.97,70.87,58.11,29.88,2.32,0.13,0.63,0.00,8.01,13.50,25.30
1998,50.62,57.08,72.20,42.07,21.38,1.89,0.13,0.77,0.00,7.42,20.89,25.85
1999,47.45,52.25,64.14,39.24,17.88,2.30,0.11,0.62,0.00,13.83,17.03,30.07
2000,45.26,49.50,67.94,44.91,20.93,2.99,0.12,0.58,0.00,8.07,14.85,31.96
2001,45.50,59.44,69.73,57.09,19.76,2.69,0.07,0.74,0.00,8.94,23.43,36.43
2002,45.42,65.89,69.89,48.77,25.58,1.83,0.16,0.81,0.00,7.23,22.62,31.31
2003,61.31,49.61,57.85,48.14,21.38,2.61,0.10,0.87,0.00,8.03,18.26,45.17
