Variable:,tas
Country:,Afghanistan
Subnational-unit:,Hilmand
,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec
1962,6.01,11.47,15.76,21.12,25.89,29.40,31.94,29.66,23.19,18.14,10.37,7.38
1963,7.92,12.49,15.42,21.32,24.92,31.49,32.50,30.49,25.23,20.90,13.43,8.03
1964,2.41,9.49,16.95,21.19,26.30,29.70,32.30,31.28,24.50,15.70,11.19,4.32
1965,8.38,9.60,14.50,18.43,25.29,29.62,32.32,29.12,24.36,21.61,14.13,7.66
1966,9.44,12.16,14.88,19.70,25.63,31.24,31.61,29.79,24.93,19.41,9.42,7.48
1967,5.07,10.53,14.64,19.75,24.71,29.41,32.71,30.01,25.93,19.64,14.36,7.28
1968,6.50,7.07,15.48,20.33,23.72,30.37,31.39,29.76,24.38,19.06,13.19,9.19
1969,5.60,7.37,18.38,21.12,25.31,30.42,32.50,29.48,23.97,20.10,11.65,10.49
1970,6.78,10.26,13.45,22.16,27.00,30.84,31.93,32.33,25.21,19.69,13.00,8.41
1971,4.79,9.45,15.63,22.25,27.90,31.71,31.84,30.53,23.58,18.00,13.63,9.71
1972,5.06,3.41,13.74,19.82,25.04,30.23,30.49,27.38,23.85,18.42,13.62,6.35
1973,3.13,9.68,15.38,21.98,27.14,32.36,32.22,30.76,25.20,18.70,12.33,7.19
1974,5.02,5.30,16.21,21.72,25.82,29.90,32.46,29.35,25.32,15.72,12.16,7.18
1975,5.22,8.21,13.79,19.63,26.08,30.08,32.20,30.29,25.15,18.00,11.18,7.89
1976,8.00,8.05,12.31,19.75,26.28,29.85,32.26,30.37,26.02,20.38,10.56,7.47
1977,4.06,9.50,18.52,21.51,26.40,31.80,33.06,30.29,24.26,20.85,14.35,10.01
1978,6.11,9.15,13.57,22.47,26.84,31.14,31.86,30.04,25.35,19.14,12.23,10.28
1979,7.01,9.35,12.73,22.44,23.48,30.47,32.60,28.71,24.53,20.46,10.96,8.72
1980,6.15,9.39,14.38,23.41,27.17,30.27,32.37,30.56,24.79,20.19,13.58,9.48
1981,7.35,10.15,15.54,22.41,26.99,29.82,32.60,30.05,24.64,17.99,12.71,9.81
1982,6.64,7.06,12.63,20.73,25.68,30.28,31.72,30.25,24.12,20.09,12.32,7.00
1983,6.75,8.77,12.55,18.72,27.15,31.44,33.36,32.17,27.21,18.94,13.45,7.37
1984,5.60,5.31,16.74,22.12,26.73,31.08,32.33,32.03,24.66,16.81,14.00,6.78
1985,6.98,11.09,15.30,21.02,25.68,31.14,33.13,29.16,24.48,18.47,13.02,8.42
1986,5.78,7.98,12.42,21.20,26.57,30.92,31.71,29.15,24.29,20.34,12.96,6.77
1987,7.76,10.19,15.96,21.23,25.73,29.68,31.70,31.53,26.63,18.06,13.44,9.28
1988,7.53,10.26,14.86,22.29,28.22,31.54,33.20,30.88,26.00,19.18,13.59,10.26
1989,4.95,6.29,13.87,19.58,24.43,30.74,32.05,29.97,25.03,19.79,13.97,9.73
1990,7.72,8.88,13.93,21.21,27.89,31.11,32.48,31.41,26.11,18.87,13.61,8.27
1991,6.69,7.98,14.23,20.51,25.79,30.73,32.76,30.48,25.37,18.59,13.20,10.22
1992,6.72,8.97,12.92,19.17,24.94,31.07,31.72,29.32,23.86,18.81,13.94,10.42
