Variable:,pr
Country:,Afghanistan
Subnational-unit:,Samangan
,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec
1962,11.63,58.00,74.81,125.58,82.64,9.88,0.49,0.62,0.23,6.39,36.57,46.58
1963,57.49,80.22,86.29,100.07,37.89,1.75,3.67,0.08,0.04,3.56,22.39,26.09
1964,75.07,92.09,62.20,67.35,40.71,0.84,2.72,1.19,1.96,3.12,23.47,12.70
1965,9.17,76.67,113.03,44.89,10.56,0.39,1.04,0.45,0.98,35.31,5.98,20.82
1966,19.07,91.57,65.07,72.78,33.46,5.90,0.50,0.04,2.77,53.52,29.49,33.84
1967,41.28,33.32,76.55,109.74,51.55,1.31,0.04,0.14,0.04,16.09,14.76,93.56
1968,86.17,49.57,130.01,105.64,98.03,15.22,2.18,0.16,1.83,24.10,60.82,20.84
1969,50.09,28.27,77.43,50.05,6.68,0.14,2.36,0.10,0.15,2.44,3.69,21.55
1970,16.15,54.32,51.01,49.68,2.15,0.18,0.05,0.05,1.36,2.77,9.21,26.46
1971,79.36,72.09,86.55,75.41,64.00,6.25,0.41,0.05,0.11,9.78,10.80,56.18
1972,30.29,62.89,167.88,81.43,13.82,0.14,0.20,0.05,2.32,0.53,6.39,17.15
1973,35.47,47.69,56.59,40.55,26.77,2.64,0.25,0.29,2.33,1.20,9.80,44.40
1974,34.72,66.92,83.74,94.65,23.76,1.44,0.19,0.19,0.36,10.28,14.13,46.77
1975,55.22,98.66,87.60,84.73,25.25,0.21,0.10,0.05,0.04,26.83,3.67,18.99
1976,116.10,21.72,20.07,65.59,19.16,0.86,0.22,1.15,0.04,23.87,42.47,46.68
1977,59.57,38.61,91.18,38.75,85.60,0.48,0.08,0.08,0.04,0.81,49.88,25.38
1978,41.94,71.74,75.75,54.59,69.55,2.32,0.04,1.28,0.04,1.63,10.63,35.30
1979,77.32,75.79,88.38,49.80,7.97,1.94,0.11,0.46,0.04,11.79,15.90,22.83
1980,61.64,88.47,65.93,64.20,26.97,2.80,3.53,0.77,0.24,25.92,5.92,40.07
1981,40.21,43.66,112.64,11.52,25.86,5.95,0.47,0.08,0.68,28.97,81.60,40.12
1982,41.07,38.31,125.04,48.55,42.44,7.14,0.09,0.06,0.54,0.31,3.25,26.15
1983,15.52,70.38,103.21,43.55,12.22,0.22,0.19,0.07,0.04,11.39,30.47,52.95
1984,80.45,27.13,37.75,53.97,29.17,0.15,0.05,0.98,0.04,4.62,4.20,50.44
1985,20.32,25.82,80.77,37.85,35.38,5.45,0.18,0.59,1.56,9.14,20.71,91.05
1986,6.89,45.50,122.47,110.09,20.32,16.02,1.12,0.27,0.06,66.00,21.71,12.00
1987,78.60,72.07,110.37,45.14,26.64,1.21,0.04,0.79,0.55,0.91,0.71,72.58
1988,50.36,57.11,102.38,24.88,65.85,3.83,2.36,3.31,1.48,5.79,34.17,35.41
1989,110.58,79.14,46.00,84.40,7.19,2.47,0.40,1.38,0.04,3.99,4.51,60.83
1990,65.04,58.99,132.49,75.96,100.98,3.24,0.32,0.16,3.30,6.11,20.51,69.66
1991,89.43,52.84,63.71,91.96,46.75,13.26,1.61,1.57,0.35,3.81,17.52,37.34
1992,20.85,65.18,91.40,63.26,76.20,9.76,0.50,1.00,0.15,20.44,45.12,56.47
1993,60.58,61.92,68.45,26.85,38.09,2.31,0.23,0.20,0.76,42.69,26.22,49.94
1994,28.03,94.33,56.44,79.20,9.88,4.54,0.28,0.24,0.35,9.78,6.68,16.21
1995,25.35,72.78,108.85,76.18,18.18,6.73,0.28,0.28,0.55,16.74,16.12,3.76
1996,33.19,29.71,111.00,104.48,72.97,7.82,0.16,0.21,0.23,15.26,29.21,46.32
1997,77.44,106.76,84.56,90.12,87.28,10.90,0.38,1.56,0.86,10.69,11.01,20.14
1998,45.07,67.49,108.57,60.57,18.84,4.82,3.79,0.21,1.66,6.70,73.44,8.21
1999,53.12,75.10,55.88,18.32,5.69,4.14,0.84,0.81,2.62,42.82,30.22,29.34
2000,35.54,45.82,55.25,19.50,10.20,3.31,0.82,1.20,0.64,14.88,23.31,46.23
2001,44.06,78.75,47.81,79.54,31.92,4.96,0.55,0.73,0.54,5.28,27.04,76.27
2002,24.67,89.78,95.50,65.84,23.99,3.71,0.64,0.87,0.81,4.90,36.51,45.00
2003,81.10,37.50,26.63,46.63,19.09,2.88,0.79,0.78,0.64,6.31,40.85,88.76
2004,59.31,79.53,71.04,35.51,98.38,3.88,0.61,0.70,0.57,6.66,21.10,19.76
2005,65.35,84.95,78.64,43.22,7.13,1.91,0.77,0.93,0.72,18.52,66.39,71.54
2006,35.71,85.24,113.16,36.35,18.38,4.48,0.49,0.70,0.67,2.54,14.15,74.81
2007,71.67,57.43,21.47,69.10,19.18,2.52,1.55,1.91,0.66,14.75,11.94,36.56
2008,69.09,110.69,64.48,115.15,45.29,9.69,0.29,0.57,0.21,8.48,23.61,58.49
2009,38.36,86.69,68.25,45.39,49.32,4.70,1.26,1.51,0.88,8.62,17.31,7.57
2010,33.90,107.20,61.01,35.17,32.90,5.93,0.67,0.85,0.53,18.70,25.41,16.35
2011,59.68,84.85,98.57,94.36,78.90,1.37,0.70,0.83,1.11,14.45,40.42,64.68
2012,47.05,88.68,64.44,112.53,27.41,4.93,0.82,0.96,0.61,67.80,26.24,32.70
2013,43.44,76.96,73.62,66.75,31.55,2.06,0.71,0.82,0.98,22.98,78.62,15.31
2014,50.30,185.69,69.20,68.14,40.08,3.31,0.90,1.64,0.61,30.89,32.74,27.50
2015,85.24,22.09,106.73,104.35,43.04,2.01,1.08,0.86,0.45,4.29,47.83,67.56
2016,62.90,44.78,78.61,67.06,34.86,1.04,0.61,0.58,1.17,2.58,15.13,13.34
2017,18.00,59.73,70.33,53.56,54.44,1.44,0.50,0.56,0.82,12.15,39.01,23.86
2018,74.46,67.89,71.61,109.03,41.47,3.90,0.50,0.47,0.34,10.32,47.40,19.73
2019,63.43,75.89,90.73,114.32,41.55,0.89,0.62,1.12,0.70,3.18,48.23,40.36
2020,,,,,,,,,,,,
