Variable:,tas
Country:,Afghanistan
Subnational-unit:,Paktya
,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec
1960,-0.80,3.30,2.56,7.33,13.17,19.40,20.30,20.44,16.72,11.21,4.64,0.08
1961,-0.38,-1.92,5.08,9.17,14.80,18.73,20.37,19.77,17.96,10.48,4.02,0.51
1962,-1.52,1.48,5.62,9.94,13.62,18.44,20.36,19.75,15.16,10.29,3.88,-0.15
1963,-0.15,3.16,4.92,9.66,12.40,19.84,20.96,19.76,16.41,12.64,5.72,0.73
1964,-5.48,-0.52,6.40,9.54,13.53,18.00,19.75,20.06,16.52,9.82,4.28,-1.45
1965,0.07,-0.37,4.64,6.79,12.49,18.23,19.73,18.70,15.89,12.64,6.75,-0.78
1966,1.07,3.10,4.72,8.08,13.65,19.44,19.75,19.71,15.47,10.39,3.51,-0.02
1967,-2.85,1.21,3.86,8.18,12.16,18.52,20.45,19.05,16.40,9.95,5.24,0.12
1968,-2.73,-2.35,4.97,9.37,11.43,18.70,20.06,19.22,16.58,10.42,5.22,0.14
1969,-2.86,-1.38,7.62,9.26,12.53,19.03,20.50,19.54,15.88,11.91,5.14,2.17
1970,-1.31,0.73,3.81,11.36,15.80,19.44,19.81,20.88,16.53,12.11,5.59,0.84
1971,-2.62,0.14,5.62,11.50,15.61,19.26,19.82,19.47,15.42,10.78,6.43,2.26
1972,-2.53,-4.72,3.69,8.90,12.79,18.46,19.32,18.23,15.39,10.39,6.29,0.03
1973,-3.62,-0.29,4.20,10.34,14.57,20.41,19.88,19.31,16.59,10.82,5.78,-0.07
1974,-2.54,-3.42,6.62,11.19,13.81,17.98,20.13,19.31,16.01,9.66,4.71,-1.02
1975,-2.98,-2.30,3.21,8.93,13.71,18.36,19.34,19.58,16.40,11.30,3.54,0.86
1976,-0.57,-0.98,2.46,9.06,14.26,17.99,20.61,18.75,16.24,11.66,3.98,0.16
1977,-4.85,-0.67,7.79,10.76,13.62,19.04,20.57,19.58,16.26,12.57,7.30,1.84
1978,-2.78,-0.66,2.97,10.28,15.95,19.87,19.27,19.58,16.77,11.80,4.73,2.06
1979,-0.94,0.07,2.89,11.37,11.26,18.80,20.98,18.70,16.21,12.11,5.05,1.32
1980,-2.78,-1.05,2.74,11.60,14.85,19.01,20.40,19.68,16.26,11.69,6.30,1.81
1981,-1.30,0.24,5.07,10.74,14.66,18.40,20.00,19.24,16.51,10.11,5.30,1.56
1982,-1.22,-2.90,2.21,9.49,13.05,18.56,20.29,19.28,15.56,11.19,4.53,-0.54
1983,-1.77,-0.35,2.28,7.43,13.97,18.22,20.44,20.27,17.18,10.79,6.33,0.43
1984,-2.31,-3.22,6.59,10.04,15.96,20.35,20.03,20.19,15.27,10.13,5.84,-0.06
1985,-1.84,1.96,6.21,10.35,14.52,19.61,20.61,19.39,16.73,10.40,5.64,0.68
1986,-1.67,-0.58,2.60,9.64,13.83,18.78,19.76,18.70,16.47,11.83,5.61,-0.09
1987,0.40,1.28,5.29,9.91,12.16,17.91,20.34,20.61,17.72,10.66,6.57,2.24
1988,0.34,1.41,4.70,11.90,16.34,19.24,20.84,19.67,16.87,11.36,6.77,2.37
1989,-2.34,-2.01,3.72,8.27,12.94,18.22,19.73,19.08,16.33,12.07,5.97,2.10
1990,-0.58,-0.17,3.93,9.04,16.55,19.81,20.56,20.38,17.92,11.25,6.81,0.60
1991,-1.79,-1.35,4.15,8.70,12.39,18.69,20.89,19.95,16.59,10.55,5.64,2.34
1992,-1.15,-0.51,3.28,7.60,12.37,18.52,19.57,18.88,15.29,11.12,5.91,2.65
1993,-2.74,2.22,2.96,10.00,15.55,18.61,19.27,19.89,16.79,10.65,6.65,2.15
1994,-0.69,-0.98,6.25,8.63,14.56,19.57,19.75,19.68,14.59,10.05,6.71,0.81
1995,-1.88,-0.07,3.35,7.64,14.03,19.21,19.95,19.28,16.00,11.66,5.75,0.22
1996,-1.98,0.71,5.35,10.33,12.66,17.91,20.06,18.88,17.19,10.54,4.55,0.31
1997,-2.37,-0.49,3.98,7.90,11.46,17.61,20.45,18.98,16.79,9.31,4.91,-0.05
1998,-1.69,-0.72,3.48,10.83,14.45,18.70,20.27,19.75,16.34,12.68,5.31,1.15
1999,-1.60,0.55,5.25,11.90,15.39,19.18,20.83,19.61,17.98,12.65,6.94,2.01
2000,-1.29,-1.39,4.45,12.73,18.05,18.87,20.07,19.49,16.53,12.59,6.04,2.01
2001,-1.83,0.62,5.35,10.82,17.22,19.13,20.00,19.50,16.45,12.24,6.41,2.48
2002,-0.71,-0.38,6.05,11.06,15.82,19.09,20.56,20.18,15.70,12.38,6.44,0.85
2003,-1.08,0.05,4.65,10.63,12.68,19.41,20.17,19.55,16.66,11.56,4.94,1.28
2004,-0.38,1.66,8.24,11.82,15.08,18.68,20.32,19.49,16.99,10.09,7.08,1.94
2005,-2.08,-1.85,5.75,9.63,12.26,19.14,20.10,19.71,17.43,12.05,5.45,1.11
2006,-1.83,3.73,5.81,7.05,17.56,18.51,20.84,19.29,16.63,13.72,6.28,-0.08
2007,-1.01,0.83,4.57,13.47,15.48,19.01,19.89,19.78,16.95,10.54,6.64,0.25
