Variable:,tas
Country:,Afghanistan
Subnational-unit:,Hirat
,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec
1961,2.77,2.83,9.34,13.23,21.78,25.04,28.18,25.58,21.62,12.77,8.62,6.02
1962,2.41,7.37,11.74,14.26,19.99,23.67,27.25,24.33,18.23,13.49,4.88,4.30
1963,5.73,8.48,9.33,16.56,19.41,26.21,27.59,25.34,20.94,16.32,8.33,2.57
1964,-4.03,4.40,11.34,13.80,20.25,24.96,27.65,26.37,20.05,10.88,7.91,-0.81
1965,2.31,4.66,8.54,14.28,20.81,24.86,27.70,25.05,19.78,16.70,10.34,4.55
1966,6.63,7.86,9.67,14.58,19.77,26.80,27.05,25.72,20.73,13.71,6.25,4.30
1967,0.80,3.02,8.94,13.36,18.89,23.78,27.35,25.51,20.94,14.16,10.05,4.43
1968,3.58,2.89,9.87,13.66,18.83,25.03,26.45,25.18,20.30,14.54,9.34,4.60
1969,-2.33,-0.93,10.74,13.98,19.04,24.43,26.73,24.13,19.59,15.57,6.30,6.66
1970,1.39,6.65,8.51,16.51,21.79,25.13,26.59,27.67,19.82,14.78,9.88,2.79
1971,0.64,5.07,11.13,15.12,22.14,26.09,27.01,25.47,19.46,14.34,10.36,6.53
1972,-2.74,-3.39,6.59,15.14,18.03,24.63,25.46,22.32,20.17,14.98,10.03,0.57
1973,-1.20,6.16,9.16,16.22,20.21,26.74,27.59,26.29,19.60,15.14,8.94,3.04
1974,-1.27,-0.75,9.32,14.27,20.11,24.93,27.19,23.97,20.10,11.99,9.06,2.50
1975,1.58,3.68,9.15,14.33,20.56,25.46,28.06,25.93,20.87,13.12,6.18,3.20
1976,5.08,1.75,5.78,14.09,20.46,24.82,27.46,25.97,21.50,14.29,5.41,2.65
1977,-3.45,4.72,13.48,16.37,20.93,27.70,28.03,25.72,20.52,14.73,9.57,5.18
1978,1.67,3.64,8.45,16.53,20.40,25.02,27.49,24.99,21.64,15.51,6.11,7.00
1979,2.35,5.31,7.91,16.45,17.19,24.44,27.90,24.37,21.08,17.25,7.45,5.34
1980,0.63,1.66,9.01,18.20,21.45,25.33,27.46,25.48,20.51,14.58,10.60,5.73
1981,4.29,5.75,11.26,15.63,20.44,24.15,27.30,25.34,20.42,13.60,9.29,5.93
1982,1.35,2.15,7.41,16.13,20.42,24.93,26.70,25.06,19.29,14.69,5.75,1.89
1983,2.19,5.34,7.12,14.21,21.22,26.26,29.21,27.73,21.55,14.19,10.60,3.73
1984,1.72,-0.96,10.09,15.81,20.02,25.20,28.22,27.57,19.86,12.93,9.93,-0.47
1985,2.22,6.64,7.24,15.95,19.83,26.72,28.25,24.14,20.41,13.53,8.83,4.04
1986,2.82,3.74,5.03,14.18,20.68,24.98,27.03,24.64,20.75,15.98,8.08,3.23
1987,4.96,5.61,10.52,14.67,21.01,24.60,26.78,27.07,21.17,11.24,8.70,5.99
1988,2.54,3.78,9.53,15.86,20.74,26.39,28.27,25.61,20.97,14.44,10.64,7.27
1989,-0.46,-0.10,9.41,14.53,18.29,26.14,28.20,25.77,20.66,16.11,9.06,6.27
1990,1.68,3.90,8.84,15.04,21.85,26.43,27.30,26.90,21.74,14.29,10.11,3.38
1991,2.13,3.39,8.44,15.61,19.49,25.39,27.68,25.68,21.07,14.81,8.81,5.91
1992,2.24,4.28,6.95,13.99,17.84,25.28,26.96,24.54,19.40,14.00,10.36,6.08
1993,1.99,5.18,8.22,15.26,20.25,25.33,27.27,24.87,21.37,13.05,8.10,4.72
1994,3.01,2.99,10.57,14.35,21.00,26.19,27.72,27.14,18.49,14.30,11.91,4.00
1995,3.48,4.80,8.45,15.12,20.09,25.77,28.91,27.23,20.99,15.07,10.12,3.54
1996,0.98,4.16,8.46,14.38,19.71,25.63,27.45,25.49,22.23,14.88,6.97,5.98
1997,3.93,4.30,8.95,15.44,19.63,26.76,28.66,26.73,21.85,17.24,7.20,4.59
1998,2.30,3.35,9.20,17.11,20.52,25.66,28.71,26.89,22.16,15.37,10.24,7.36
1999,2.94,8.40,9.29,15.84,20.77,27.17,28.12,27.58,22.46,16.69,9.53,5.63
2000,3.46,4.50,9.27,18.05,23.45,25.56,27.57,26.42,22.04,14.93,7.83,5.64
2001,1.26,4.69,10.63,18.42,23.67,27.03,28.15,26.87,21.33,15.70,10.48,6.97
2002,4.08,5.81,11.43,15.87,21.40,26.55,27.88,27.90,22.16,17.47,9.51,2.67
2003,3.51,5.97,9.43,16.03,18.55,25.67,29.27,27.08,21.39,16.92,8.15,4.04
2004,4.70,7.42,11.39,15.19,21.72,26.62,27.55,26.91,21.47,14.34,11.16,3.80
2005,2.43,2.45,10.94,15.48,19.50,26.20,28.81,26.23,22.67,16.18,8.74,6.27
2006,0.41,7.46,11.25,17.01,23.59,26.74,29.09,27.09,21.20,18.44,9.88,2.71
2007,2.05,5.82,8.71,17.92,21.23,27.00,28.11,26.26,20.88,13.01,10.78,3.20
2008,-5.71,1.61,13.93,17.76,23.45,27.88,29.24,27.10,22.18,16.39,8.07,4.52
2009,2.74,7.29,12.62,12.74,21.78,24.45,28.62,27.47,22.11,14.72,9.05,5.81
2010,5.41,5.70,12.54,17.18,21.89,27.31,28.79,26.41,20.81,18.08,9.11,5.17
2011,2.98,3.98,9.52,16.48,23.49,27.81,28.10,28.24,21.64,15.64,6.90,1.83
2012,1.59,1.46,8.98,17.47,21.63,26.08,28.77,27.06,21.11,15.83,9.19,4.09
2013,4.63,6.55,12.20,15.11,21.66,27.46,28.98,26.47,23.77,16.09,9.59,4.36
2014,3.69,0.30,10.25,15.84,22.48,27.62,28.28,27.25,23.18,15.40,7.41,4.15
2015,4.04,6.94,8.57,17.13,22.70,28.07,29.43,26.83,21.16,16.09,8.98,4.95
2016,6.06,6.75,12.01,15.77,23.26,27.48,29.24,26.68,23.84,14.63,7.18,6.80
2017,2.92,3.40,9.90,16.19,23.53,27.81,29.14,26.56,22.20,16.79,10.65,3.90
2018,3.64,6.34,14.14,15.83,21.02,27.50,30.37,27.40,22.07,15.02,8.29,5.85
2019,5.93,5.25,10.54,15.25,21.38,26.64,30.47,27.18,22.88,16.71,6.34,5.91
2020,2.28,7.36,10.34,15.02,21.71,27.79,29.19,27.11,20.52,13.52,7.43,1.59
