Variable:,tas
Country:,Afghanistan
Subnational-unit:,Ghazni
,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec
1958,-1.06,-0.99,4.57,10.35,11.51,17.87,20.69,19.29,15.29,9.09,1.85,0.05
1959,-3.81,-3.38,3.90,8.68,12.20,18.25,19.04,20.00,16.67,10.43,2.20,-2.64
1960,-2.79,1.53,0.83,5.81,11.65,18.34,19.96,19.85,15.11,8.80,2.11,-2.06
1961,-2.50,-3.53,3.59,7.43,13.30,17.54,19.99,19.21,16.42,8.07,1.53,-1.59
1962,-3.60,-0.08,3.88,8.41,12.28,17.33,20.08,19.17,13.55,7.94,1.22,-2.37
1963,-2.38,1.48,3.32,8.18,11.06,18.75,20.41,19.20,14.75,10.30,3.21,-1.58
1964,-7.57,-1.94,4.86,7.87,12.18,16.96,19.59,19.59,14.85,6.97,1.56,-4.00
1965,-1.98,-1.90,2.95,5.43,11.29,16.99,19.60,18.19,14.23,10.63,4.34,-2.81
1966,-0.89,1.67,3.19,6.68,12.23,18.58,19.42,19.06,14.02,8.28,0.65,-2.28
1967,-4.89,-0.34,2.48,6.88,10.81,17.30,20.23,18.53,14.90,7.83,3.03,-2.05
1968,-4.61,-3.95,3.35,7.84,10.12,17.50,19.57,18.50,14.73,8.20,2.52,-1.70
1969,-4.85,-3.36,5.99,7.78,11.28,18.09,20.20,18.86,14.12,9.44,2.49,0.12
1970,-3.44,-0.86,2.11,9.76,14.38,18.30,19.47,20.35,14.93,9.75,3.03,-1.44
1971,-4.96,-1.47,4.09,9.96,14.19,18.37,19.42,19.00,13.75,8.49,3.99,0.07
1972,-4.92,-6.61,1.93,7.36,11.35,17.30,18.84,17.34,13.69,8.03,3.77,-2.48
1973,-6.03,-2.01,2.73,8.89,13.30,19.39,19.63,18.91,14.87,8.51,3.11,-2.34
1974,-4.79,-5.27,4.95,9.56,12.39,16.94,19.89,18.50,14.36,6.92,2.11,-3.01
1975,-4.81,-3.76,1.66,7.35,12.23,17.42,19.16,19.03,14.88,8.86,0.93,-1.46
1976,-2.37,-2.59,0.76,7.40,12.79,17.06,20.39,18.42,14.74,9.53,1.21,-2.37
1977,-7.07,-2.30,6.26,9.34,12.38,18.29,20.30,19.00,14.58,10.28,4.85,-0.18
1978,-4.72,-2.24,1.36,8.98,14.30,18.74,18.97,18.95,15.14,9.51,2.16,0.06
1979,-3.02,-1.50,1.31,9.79,9.86,17.70,20.57,18.09,14.64,9.95,2.19,-0.92
1980,-5.00,-2.73,1.17,10.11,13.40,17.39,20.15,19.14,14.60,9.51,3.87,-0.37
1981,-3.31,-1.26,3.60,9.19,13.30,17.20,19.87,18.73,14.84,7.76,2.84,-0.50
1982,-3.35,-4.44,0.68,8.06,11.92,17.37,19.83,18.73,13.84,9.12,1.96,-2.50
1983,-3.62,-1.91,0.67,5.97,12.76,17.40,20.37,20.00,15.84,8.52,3.85,-2.01
1984,-4.63,-5.10,5.02,8.72,14.43,19.25,19.93,19.98,13.83,7.71,3.61,-2.49
1985,-3.62,0.40,4.50,8.88,13.13,18.62,20.47,18.79,15.00,8.20,3.06,-1.43
1986,-3.69,-2.36,0.96,8.27,12.63,17.84,19.60,18.17,14.85,9.68,3.10,-2.20
1987,-1.35,-0.34,3.98,8.34,11.23,16.96,19.97,20.09,16.11,8.31,3.94,0.15
1988,-1.74,-0.16,3.20,10.48,14.90,18.32,20.72,19.28,15.47,9.14,4.32,0.46
1989,-4.20,-3.61,2.37,6.83,11.45,17.42,19.46,18.69,14.79,9.86,3.56,0.18
1990,-2.58,-1.75,2.56,7.69,15.16,18.74,20.32,19.93,16.38,8.90,4.26,-1.68
1991,-3.63,-2.94,2.59,7.23,11.26,17.75,20.65,19.44,14.99,8.18,3.19,0.23
1992,-3.14,-2.01,1.63,6.05,11.09,17.77,19.34,18.11,13.56,8.60,3.50,0.53
1993,-4.43,0.56,1.47,8.46,14.00,17.58,19.21,19.06,15.34,8.11,4.09,-0.07
1994,-2.94,-2.72,4.59,7.04,13.20,18.46,19.30,19.16,12.98,7.82,4.71,-1.38
1995,-3.84,-1.53,1.55,6.18,12.54,18.23,19.66,18.87,14.49,9.47,3.02,-2.02
1996,-4.16,-1.08,3.71,8.76,11.39,17.01,19.83,18.49,15.73,8.22,1.83,-1.93
1997,-4.18,-2.09,2.20,6.34,10.13,16.89,20.05,18.40,15.26,7.30,2.27,-2.23
1998,-3.77,-2.45,1.89,9.42,12.96,17.53,20.10,19.28,14.95,10.34,3.10,-0.33
1999,-3.49,-0.78,3.59,10.15,13.97,18.37,20.55,19.14,16.34,10.44,4.50,-0.32
2000,-3.36,-3.15,2.76,11.18,16.51,17.65,19.62,18.76,14.77,9.98,3.21,-0.25
2001,-4.08,-1.25,3.60,9.36,15.83,18.11,19.79,18.92,15.00,9.83,3.93,0.36
2002,-2.79,-2.01,4.43,9.52,14.47,18.24,20.19,19.65,14.45,10.14,3.75,-1.77
2003,-3.02,-1.51,3.07,9.04,11.42,18.33,19.81,19.12,15.08,9.28,2.30,-1.05
2004,-2.40,0.00,6.35,10.36,13.75,17.78,20.14,19.11,15.34,7.75,4.55,-0.32
2005,-4.27,-3.54,4.16,8.09,11.03,18.21,20.05,19.17,15.90,9.79,3.02,-1.05
2006,-4.00,2.05,4.25,5.52,16.40,17.64,20.70,18.86,15.26,11.60,3.81,-2.27
2007,-3.15,-0.78,3.03,11.98,14.17,18.08,19.73,19.29,15.43,8.15,4.34,-2.01
2008,-5.59,-2.87,6.99,8.85,15.32,19.45,20.33,18.56,15.42,10.99,3.59,-0.22
2009,-2.19,0.37,4.96,7.78,14.25,17.07,20.42,20.61,15.89,9.29,2.73,-1.18
2010,-1.71,-1.56,6.88,11.66,13.81,17.23,19.41,18.86,14.64,11.18,3.15,-2.14
2011,-3.88,-1.63,4.48,9.06,15.87,19.37,20.10,19.25,14.77,10.07,3.92,-2.81
2012,-4.70,-4.41,3.24,8.37,13.20,18.01,21.10,19.37,14.84,9.13,2.92,-1.24
2013,-3.47,-1.56,3.68,8.34,14.01,19.00,21.07,19.32,16.57,10.49,3.33,-1.01
2014,-2.34,-3.65,2.85,8.38,12.71,19.08,20.90,19.91,16.72,10.21,3.13,-1.71
2015,-2.72,-0.24,2.51,9.19,13.56,18.89,19.99,18.72,14.58,10.55,3.22,-1.26
2016,-1.66,-0.49,3.47,9.45,14.50,19.49,21.01,19.28,16.57,10.23,2.63,0.21
2017,-3.69,-1.76,3.76,10.39,15.22,19.00,20.45,19.45,15.65,11.11,3.40,-1.11
2018,-2.08,0.12,6.81,10.60,13.43,19.17,21.07,20.29,15.98,9.18,3.70,-0.57
2019,-3.08,-2.24,2.96,9.45,12.63,17.80,21.18,19.37,17.00,9.96,1.97,-1.56
2020,-4.73,-0.28,3.08,8.27,13.27,18.10,20.66,19.98,14.83,8.42,1.85,-2.74
