Variable:,tas
Country:,Afghanistan
Subnational-unit:,Kunduz
,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec
1962,3.06,7.96,13.73,17.47,22.64,27.28,30.13,28.02,21.93,16.44,8.05,4.39
1963,5.76,9.50,11.64,18.58,22.32,28.94,29.33,27.37,23.01,18.83,10.51,5.01
1964,-1.34,5.01,12.56,16.36,22.00,27.29,28.86,27.73,23.18,14.91,10.29,1.95
1965,4.27,4.91,10.18,16.14,22.88,27.11,29.20,26.81,22.13,18.56,12.22,4.48
1966,7.25,10.10,11.13,16.37,22.35,29.14,28.82,27.99,22.40,16.10,8.47,5.41
1967,1.80,5.72,10.61,16.57,21.46,27.21,29.11,27.35,23.02,15.84,10.89,5.92
1968,3.39,4.69,11.96,16.88,21.44,27.92,29.29,27.73,23.23,16.53,10.97,5.18
1969,-0.28,1.31,12.52,16.29,21.62,27.49,28.94,27.50,22.31,17.77,9.61,7.82
1970,3.98,8.25,11.04,19.25,24.84,28.07,28.60,29.03,23.10,17.88,11.63,5.11
1971,1.87,6.67,13.02,18.82,24.94,29.23,29.51,27.47,22.38,17.36,12.48,8.28
1972,1.65,-0.96,9.18,17.17,21.72,27.02,27.62,26.01,22.45,17.11,11.79,3.73
1973,-0.11,6.86,10.01,18.00,22.96,29.64,30.16,28.17,22.71,17.19,11.95,5.33
1974,1.72,2.34,12.05,18.88,23.32,27.59,29.71,26.66,22.46,16.22,10.42,3.29
1975,1.63,3.66,10.38,17.15,22.47,28.19,29.63,28.48,23.45,16.77,8.00,4.52
1976,4.95,3.97,8.63,17.11,23.69,27.59,30.47,28.28,23.43,17.13,8.44,4.50
1977,-1.26,4.50,14.91,19.80,23.49,29.45,30.06,27.95,23.46,17.74,12.49,5.71
1978,1.89,4.72,9.56,18.85,24.09,28.73,30.07,27.92,24.08,18.33,8.89,7.69
1979,4.12,7.03,10.68,19.40,20.28,27.84,30.51,27.79,23.79,19.38,9.96,7.13
1980,2.43,4.04,9.96,19.97,24.55,28.75,30.39,27.94,23.34,17.80,13.07,6.90
1981,4.96,6.61,12.93,18.16,23.97,27.24,29.71,27.44,23.12,15.88,11.31,7.00
1982,3.78,3.74,9.88,18.76,23.86,27.99,29.39,28.12,22.06,17.21,8.43,3.75
1983,3.38,7.07,9.11,17.36,23.85,27.78,30.25,29.56,24.05,16.97,12.92,5.81
1984,3.56,1.03,12.45,18.16,24.11,29.53,30.90,29.82,22.48,16.59,11.94,2.93
1985,2.95,8.25,11.38,19.32,23.54,29.16,30.92,28.05,24.03,16.94,11.14,6.05
1986,4.55,6.84,9.05,17.67,23.91,27.96,30.23,27.77,24.17,18.56,10.61,4.64
1987,5.86,7.75,13.35,17.00,22.80,27.24,28.92,28.95,24.11,15.40,11.51,7.84
1988,4.83,6.30,11.43,19.57,24.12,28.92,30.93,27.85,23.93,17.06,13.51,8.27
1989,2.00,3.03,12.00,16.26,21.43,27.76,29.60,27.77,23.40,18.69,10.98,7.94
1990,3.73,6.54,11.46,17.19,25.27,29.50,29.81,29.02,24.93,17.25,12.57,5.11
1991,2.48,5.04,10.72,17.65,21.46,27.61,30.01,28.03,23.34,17.45,10.85,6.91
1992,3.96,6.48,9.83,16.56,20.53,27.26,29.23,27.17,22.11,16.74,12.10,7.51
1993,2.76,7.32,9.94,17.91,22.81,27.98,29.00,27.66,23.29,16.20,9.70,5.37
1994,3.81,3.74,12.70,16.16,23.41,28.78,29.17,28.45,21.23,16.75,12.91,5.03
1995,3.48,6.51,10.61,16.83,23.18,28.42,29.96,28.13,22.94,17.04,12.36,4.56
1996,2.52,5.58,10.61,17.52,22.27,27.58,29.82,27.46,23.91,16.75,9.40,6.84
1997,4.13,5.09,10.89,17.21,21.20,28.26,30.27,27.84,23.97,17.77,9.27,5.02
1998,2.91,4.73,9.92,19.03,22.46,27.66,29.75,28.46,23.50,17.94,11.40,6.90
