Variable:,tas
Country:,Afghanistan
Subnational-unit:,Kunar
,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec
1961,1.70,-0.21,6.12,10.80,17.17,20.53,22.46,21.49,19.83,12.66,6.37,2.30
1962,0.38,3.27,7.41,11.21,15.26,20.12,22.20,21.52,17.24,12.52,6.03,1.94
1963,2.12,4.51,6.21,11.09,14.42,21.54,22.15,21.17,18.20,14.68,7.67,2.77
1964,-3.32,0.80,7.27,10.54,14.71,19.68,21.14,21.41,18.49,12.38,6.88,0.37
1965,1.41,0.77,5.17,8.56,14.52,19.88,21.30,20.04,17.65,14.72,9.11,1.50
1966,2.94,4.73,5.62,9.49,15.10,21.41,21.25,21.47,17.38,12.48,6.25,2.29
1967,-0.92,2.54,4.97,9.78,13.94,20.31,22.16,20.95,18.53,11.90,7.58,2.59
1968,-0.98,-0.38,6.33,10.78,13.58,20.74,22.08,21.19,18.78,12.47,7.69,2.00
1969,-1.22,-0.26,8.29,9.95,14.28,20.35,21.90,21.53,17.93,14.10,7.65,4.10
1970,1.34,3.30,5.71,12.88,17.46,21.11,21.45,22.74,18.79,14.33,8.16,2.95
1971,0.01,2.59,7.67,12.96,17.54,21.47,21.98,21.30,17.47,13.60,8.87,4.57
1972,0.54,-2.69,5.08,10.34,14.59,20.09,20.82,20.25,17.69,12.74,8.78,2.38
1973,-1.38,2.55,4.85,11.65,16.03,22.41,22.37,21.49,18.84,13.21,8.62,2.54
1974,0.05,-1.12,7.48,12.85,16.04,19.89,21.88,20.98,17.84,12.43,7.27,0.78
1975,-1.05,-0.57,4.50,10.42,15.17,20.25,21.19,21.48,18.49,13.53,5.91,2.49
1976,1.34,0.38,3.82,10.52,16.17,19.87,22.75,20.69,18.37,13.72,6.57,2.57
1977,-2.32,0.85,9.00,12.57,15.47,21.21,22.54,21.39,18.63,14.43,9.37,3.38
1978,-0.79,1.16,4.15,11.89,17.68,21.89,21.71,21.65,18.91,14.24,6.92,3.99
1979,1.26,2.24,4.98,13.00,13.18,20.61,22.87,20.97,18.27,14.72,7.77,3.81
1980,0.15,0.82,4.54,13.09,16.68,21.19,22.42,21.29,18.11,13.81,8.96,3.61
1981,1.60,2.27,6.72,12.03,16.90,19.99,21.80,20.70,18.19,12.27,7.86,3.49
1982,1.01,-0.69,4.08,11.53,15.46,20.28,22.07,21.29,17.32,13.17,6.64,1.23
